"fips","variable","value"
"51087","2000",0
"51087","2001",0
"51087","2002",0
"51087","2003",1
"51087","2004",2
"51087","2005",6
"51087","2006",2
"51087","2007",3
"51087","2008",6
"51087","2009",2
"51087","2010",4
"51087","2011",2
"51087","2012",0
"51087","2013",0
"51087","2014",1
"51087","2015",1
"51089","1992",0
"51089","1993",0
"51089","1994",0
"51089","1995",23
"51089","1996",22
"51089","1997",0
"51089","1998",0
"51089","1999",0
"51089","2000",0
"51089","2001",0
"51089","2002",0
"51089","2003",6
"51089","2004",5
"51089","2005",7
"51089","2006",11
"51089","2007",12
"51089","2008",12
"51089","2009",8
"51089","2010",7
"51089","2011",15
"51089","2012",10
"51089","2013",3
"51089","2014",8
"51089","2015",9
"5109","1992",0
"5109","1993",0
"5109","1994",0
"5109","1995",0
"5109","1996",0
"5109","1997",0
"5109","1998",0
"5109","1999",0
"5109","2000",0
"5109","2001",0
"5109","2002",0
"5109","2003",11
"5109","2004",14
"5109","2005",28
"5109","2006",24
"5109","2007",15
"5109","2008",5
"5109","2009",10
"5109","2010",27
"5109","2011",57
"5109","2012",30
"5109","2013",7
"5109","2014",17
"5109","2015",0
"51091","1992",0
"51091","1993",0
"51091","1994",0
"51091","1995",2
"51091","1996",1
"51091","1997",0
"51091","1998",0
"51091","1999",0
"51091","2000",0
"51091","2001",0
"51091","2002",0
"51091","2003",2
"51091","2004",0
"51091","2005",0
"51091","2006",0
"51091","2007",0
"51091","2008",0
"51091","2009",3
"51091","2010",2
"51091","2011",1
"51091","2012",1
"51091","2013",2
"51091","2014",1
"51091","2015",1
"51093","1992",0
"51093","1993",0
"51093","1994",0
"51093","1995",10
"51093","1996",3
"51093","1997",0
"51093","1998",0
"51093","1999",0
"51093","2000",0
"51093","2001",0
"51093","2002",0
"51093","2003",4
"51093","2004",1
"51093","2005",6
"51093","2006",7
"51093","2007",8
"51093","2008",9
"51093","2009",3
"51093","2010",4
"51093","2011",3
"51093","2012",1
"51093","2013",2
"51093","2014",7
"51093","2015",4
"51095","1992",0
"51095","1993",0
"51095","1994",0
"51095","1995",0
"51095","1996",0
"51095","1997",0
"51095","1998",0
"51095","1999",0
"51095","2000",0
"51095","2001",0
"51095","2002",0
"51095","2003",1
"51095","2004",0
"51095","2005",5
"51095","2006",15
"51095","2007",10
"51095","2008",2
"51095","2009",6
"51095","2010",10
"51095","2011",1
"51095","2012",4
"51095","2013",7
"51095","2014",1
"51095","2015",6
"51097","1992",0
"51097","1993",0
"51097","1994",0
"51097","1995",8
"51097","1996",4
"51097","1997",0
"51097","1998",0
"51097","1999",0
"51097","2000",0
"51097","2001",0
"51097","2002",0
"51097","2003",0
"51097","2004",2
"51097","2005",1
"51097","2006",5
"51097","2007",3
"51097","2008",11
"51097","2009",7
"51097","2010",1
"51097","2011",1
"51097","2012",3
"51097","2013",2
"51097","2014",2
"51097","2015",1
"51099","1992",0
"51099","1993",0
"51099","1994",0
"51099","1995",4
"51099","1996",2
"51099","1997",0
"51099","1998",0
"51099","1999",0
"51099","2000",0
"51099","2001",0
"51099","2002",0
"51099","2003",2
"51099","2004",0
"51099","2005",1
"51099","2006",5
"51099","2007",6
"51099","2008",6
"51099","2009",2
"51099","2010",1
"51099","2011",2
"51099","2012",6
"51099","2013",1
"51099","2014",1
"51099","2015",2
"51101","1992",0
"51101","1993",0
"51101","1994",0
"51101","1995",2
"51101","1996",4
"51101","1997",0
"51101","1998",0
"51101","1999",0
"51101","2000",0
"51101","2001",0
"51101","2002",0
"51101","2003",4
"51101","2004",2
"51101","2005",3
"51101","2006",13
"51101","2007",4
"51101","2008",5
"51101","2009",1
"51101","2010",7
"51101","2011",3
"51101","2012",3
"51101","2013",0
"51101","2014",4
"51101","2015",4
"51103","1992",0
"51103","1993",0
"51103","1994",0
"51103","1995",17
"51103","1996",6
"51103","1997",0
"51103","1998",0
"51103","1999",0
"51103","2000",0
"51103","2001",0
"51103","2002",0
"51103","2003",3
"51103","2004",5
"51103","2005",5
"51103","2006",9
"51103","2007",22
"51103","2008",7
"51103","2009",4
"51103","2010",8
"51103","2011",7
"51103","2012",10
"51103","2013",4
"51103","2014",6
"51103","2015",5
"51105","1992",0
"51105","1993",0
"51105","1994",0
"51105","1995",51
"51105","1996",14
"51105","1997",0
"51105","1998",1
"51105","1999",3
"51105","2000",5
"51105","2001",1
"51105","2002",1
"51105","2003",13
"51105","2004",5
"51105","2005",29
"51105","2006",38
"51105","2007",28
"51105","2008",19
"51105","2009",17
"51105","2010",10
"51105","2011",14
"51105","2012",7
"51105","2013",9
"51105","2014",26
"51105","2015",8
"51107","1992",0
"51107","1993",0
"51107","1994",0
"51107","1995",6
"51107","1996",11
"51107","1997",0
"51107","1998",0
"51107","1999",0
"51107","2000",0
"51107","2001",0
"51107","2002",0
"51107","2003",0
"51107","2004",0
"51107","2005",3
"51107","2006",6
"51107","2007",11
"51107","2008",1
"51107","2009",3
"51107","2010",1
"51107","2011",3
"51107","2012",4
"51107","2013",1
"51107","2014",0
"51107","2015",2
"51109","1992",0
"51109","1993",0
"51109","1994",0
"51109","1995",20
"51109","1996",9
"51109","1997",0
"51109","1998",0
"51109","1999",0
"51109","2000",0
"51109","2001",0
"51109","2002",0
"51109","2003",7
"51109","2004",2
"51109","2005",11
"51109","2006",25
"51109","2007",31
"51109","2008",35
"51109","2009",19
"51109","2010",16
"51109","2011",26
"51109","2012",20
"51109","2013",21
"51109","2014",21
"51109","2015",23
"5111","1992",0
"5111","1993",0
"5111","1994",0
"5111","1995",0
"5111","1996",0
"5111","1997",0
"5111","1998",0
"5111","1999",0
"5111","2000",0
"5111","2001",0
"5111","2002",0
"5111","2003",1
"5111","2004",1
"5111","2005",0
"5111","2006",6
"5111","2007",1
"5111","2008",0
"5111","2009",2
"5111","2010",1
"5111","2011",0
"5111","2012",0
"5111","2013",0
"5111","2014",1
"5111","2015",0
"51111","1992",0
"51111","1993",0
"51111","1994",0
"51111","1995",16
"51111","1996",5
"51111","1997",0
"51111","1998",0
"51111","1999",0
"51111","2000",0
"51111","2001",0
"51111","2002",0
"51111","2003",1
"51111","2004",5
"51111","2005",13
"51111","2006",24
"51111","2007",47
"51111","2008",35
"51111","2009",19
"51111","2010",31
"51111","2011",30
"51111","2012",37
"51111","2013",17
"51111","2014",30
"51111","2015",20
"51113","1992",0
"51113","1993",0
"51113","1994",0
"51113","1995",14
"51113","1996",10
"51113","1997",0
"51113","1998",0
"51113","1999",0
"51113","2000",0
"51113","2001",0
"51113","2002",0
"51113","2003",5
"51113","2004",1
"51113","2005",7
"51113","2006",15
"51113","2007",28
"51113","2008",15
"51113","2009",7
"51113","2010",8
"51113","2011",10
"51113","2012",6
"51113","2013",5
"51113","2014",5
"51113","2015",10
"51115","1992",0
"51115","1993",0
"51115","1994",0
"51115","1995",7
"51115","1996",0
"51115","1997",0
"51115","1998",0
"51115","1999",0
"51115","2000",0
"51115","2001",0
"51115","2002",0
"51115","2003",1
"51115","2004",1
"51115","2005",1
"51115","2006",5
"51115","2007",2
"51115","2008",4
"51115","2009",0
"51115","2010",3
"51115","2011",1
"51115","2012",3
"51115","2013",1
"51115","2014",1
"51115","2015",0
"51117","1992",0
"51117","1993",0
"51117","1994",0
"51117","1995",30
"51117","1996",19
"51117","1997",0
"51117","1998",0
"51117","1999",0
"51117","2000",0
"51117","2001",0
"51117","2002",0
"51117","2003",5
"51117","2004",9
"51117","2005",18
"51117","2006",28
"51117","2007",41
"51117","2008",30
"51117","2009",15
"51117","2010",46
"51117","2011",38
"51117","2012",23
"51117","2013",28
"51117","2014",16
"51117","2015",12
"51119","1992",0
"51119","1993",0
"51119","1994",0
"51119","1995",11
"51119","1996",2
"51119","1997",0
"51119","1998",0
"51119","1999",0
"51119","2000",0
"51119","2001",0
"51119","2002",0
"51119","2003",1
"51119","2004",3
"51119","2005",4
"51119","2006",15
"51119","2007",10
"51119","2008",5
"51119","2009",6
"51119","2010",5
"51119","2011",7
"51119","2012",4
"51119","2013",0
"51119","2014",4
"51119","2015",1
"51121","1992",0
"51121","1993",0
"51121","1994",0
"51121","1995",8
"51121","1996",7
"51121","1997",1
"51121","1998",0
"51121","1999",1
"51121","2000",1
"51121","2001",1
"51121","2002",0
"51121","2003",2
"51121","2004",3
"51121","2005",2
"51121","2006",9
"51121","2007",15
"51121","2008",10
"51121","2009",11
"51121","2010",5
"51121","2011",4
"51121","2012",10
"51121","2013",4
"51121","2014",5
"51121","2015",2
"51125","1992",0
"51125","1993",0
"51125","1994",0
"51125","1995",24
"51125","1996",12
"51125","1997",0
"51125","1998",1
"51125","1999",1
"51125","2000",0
"51125","2001",1
"51125","2002",0
"51125","2003",4
"51125","2004",6
"51125","2005",16
"51125","2006",30
"51125","2007",28
"51125","2008",32
"51125","2009",10
"51125","2010",3
"51125","2011",19
"51125","2012",6
"51125","2013",13
"51125","2014",11
"51125","2015",11
"51127","1992",0
"51127","1993",0
"51127","1994",0
"51127","1995",14
"51127","1996",8
"51127","1997",0
"51127","1998",0
"51127","1999",0
"51127","2000",0
"51127","2001",0
"51127","2002",0
"51127","2003",5
"51127","2004",7
"51127","2005",24
"51127","2006",15
"51127","2007",7
"51127","2008",8
"51127","2009",7
"51127","2010",14
"51127","2011",8
"51127","2012",5
"51127","2013",9
"51127","2014",7
"51127","2015",4
"5113","1992",0
"5113","1993",0
"5113","1994",0
"5113","1995",0
"5113","1996",0
"5113","1997",0
"5113","1998",0
"5113","1999",0
"5113","2000",4
"5113","2001",0
"5113","2002",0
"5113","2003",11
"5113","2004",5
"5113","2005",16
"5113","2006",40
"5113","2007",25
"5113","2008",9
"5113","2009",9
"5113","2010",20
"5113","2011",22
"5113","2012",27
"5113","2013",12
"5113","2014",10
"5113","2015",6
"51131","1992",0
"51131","1993",0
"51131","1994",0
"51131","1995",3
"51131","1996",0
"51131","1997",0
"51131","1998",0
"51131","1999",0
"51131","2000",0
"51131","2001",0
"51131","2002",0
"51131","2003",0
"51131","2004",0
"51131","2005",0
"51131","2006",1
"51131","2007",2
"51131","2008",0
"51131","2009",0
"51131","2010",0
"51131","2011",2
"51131","2012",0
"51131","2013",1
"51131","2014",0
"51131","2015",1
"51133","1992",0
"51133","1993",0
"51133","1994",0
"51133","1995",9
"51133","1996",6
"51133","1997",0
"51133","1998",0
"51133","1999",0
"51133","2000",0
"51133","2001",0
"51133","2002",0
"51133","2003",3
"51133","2004",2
"51133","2005",4
"51133","2006",6
"51133","2007",15
"51133","2008",5
"51133","2009",3
"51133","2010",4
"51133","2011",7
"51133","2012",6
"51133","2013",4
"51133","2014",3
"51133","2015",3
"51135","1992",0
"51135","1993",0
"51135","1994",0
"51135","1995",12
"51135","1996",7
"51135","1997",0
"51135","1998",0
"51135","1999",0
"51135","2000",0
"51135","2001",0
"51135","2002",0
"51135","2003",8
"51135","2004",5
"51135","2005",17
"51135","2006",24
"51135","2007",30
"51135","2008",39
"51135","2009",27
"51135","2010",21
"51135","2011",20
"51135","2012",20
"51135","2013",10
"51135","2014",13
"51135","2015",4
"51137","1992",0
"51137","1993",0
"51137","1994",0
"51137","1995",8
"51137","1996",6
"51137","1997",0
"51137","1998",0
"51137","1999",0
"51137","2000",0
"51137","2001",0
"51137","2002",0
"51137","2003",2
"51137","2004",4
"51137","2005",11
"51137","2006",13
"51137","2007",23
"51137","2008",16
"51137","2009",14
"51137","2010",18
"51137","2011",5
"51137","2012",2
"51137","2013",2
"51137","2014",4
"51137","2015",2
"51139","1992",0
"51139","1993",0
"51139","1994",0
"51139","1995",11
"51139","1996",7
"51139","1997",0
"51139","1998",6
"51139","1999",0
"51139","2000",1
"51139","2001",3
"51139","2002",4
"51139","2003",0
"51139","2004",2
"51139","2005",5
"51139","2006",17
"51139","2007",5
"51139","2008",3
"51139","2009",12
"51139","2010",16
"51139","2011",6
"51139","2012",11
"51139","2013",7
"51139","2014",10
"51139","2015",20
"51141","1992",0
"51141","1993",0
"51141","1994",0
"51141","1995",13
"51141","1996",7
"51141","1997",0
"51141","1998",0
"51141","1999",0
"51141","2000",0
"51141","2001",0
"51141","2002",0
"51141","2003",3
"51141","2004",1
"51141","2005",10
"51141","2006",4
"51141","2007",7
"51141","2008",12
"51141","2009",5
"51141","2010",5
"51141","2011",6
"51141","2012",6
"51141","2013",4
"51141","2014",7
"51141","2015",5
"51143","1992",0
"51143","1993",0
"51143","1994",0
"51143","1995",34
"51143","1996",14
"51143","1997",0
"51143","1998",0
"51143","1999",0
"51143","2000",0
"51143","2001",0
"51143","2002",0
"51143","2003",8
"51143","2004",6
"51143","2005",14
"51143","2006",34
"51143","2007",26
"51143","2008",24
"51143","2009",8
"51143","2010",17
"51143","2011",20
"51143","2012",13
"51143","2013",13
"51143","2014",8
"51143","2015",18
"51145","1992",0
"51145","1993",0
"51145","1994",0
"51145","1995",26
"51145","1996",17
"51145","1997",0
"51145","1998",0
"51145","1999",0
"51145","2000",0
"51145","2001",0
"51145","2002",0
"51145","2003",2
"51145","2004",0
"51145","2005",0
"51145","2006",8
"51145","2007",11
"51145","2008",7
"51145","2009",5
"51145","2010",2
"51145","2011",6
"51145","2012",1
"51145","2013",0
"51145","2014",1
"51145","2015",2
"51147","1992",0
"51147","1993",0
"51147","1994",0
"51147","1995",14
"51147","1996",7
"51147","1997",0
"51147","1998",0
"51147","1999",0
"51147","2000",0
"51147","2001",0
"51147","2002",0
"51147","2003",4
"51147","2004",4
"51147","2005",15
"51147","2006",15
"51147","2007",20
"51147","2008",24
"51147","2009",7
"51147","2010",9
"51147","2011",15
"51147","2012",9
"51147","2013",7
"51147","2014",4
"51147","2015",6
"51149","1992",0
"51149","1993",0
"51149","1994",0
"51149","1995",8
"51149","1996",3
"51149","1997",0
"51149","1998",0
"51149","1999",0
"51149","2000",0
"51149","2001",0
"51149","2002",0
"51149","2003",2
"51149","2004",3
"51149","2005",12
"51149","2006",16
"51149","2007",6
"51149","2008",10
"51149","2009",9
"51149","2010",3
"51149","2011",1
"51149","2012",1
"51149","2013",1
"51149","2014",2
"51149","2015",1
"5115","1992",0
"5115","1993",0
"5115","1994",0
"5115","1995",0
"5115","1996",0
"5115","1997",0
"5115","1998",0
"5115","1999",0
"5115","2000",0
"5115","2001",0
"5115","2002",1
"5115","2003",21
"5115","2004",15
"5115","2005",19
"5115","2006",45
"5115","2007",28
"5115","2008",15
"5115","2009",16
"5115","2010",23
"5115","2011",37
"5115","2012",58
"5115","2013",16
"5115","2014",11
"5115","2015",4
"51153","1992",0
"51153","1993",0
"51153","1994",0
"51153","1995",6
"51153","1996",1
"51153","1997",0
"51153","1998",0
"51153","1999",0
"51153","2000",0
"51153","2001",0
"51153","2002",0
"51153","2003",0
"51153","2004",2
"51153","2005",0
"51153","2006",1
"51153","2007",0
"51153","2008",0
"51153","2009",2
"51153","2010",1
"51153","2011",4
"51153","2012",0
"51153","2013",0
"51153","2014",0
"51153","2015",0
"51155","1992",0
"51155","1993",0
"51155","1994",0
"51155","1995",10
"51155","1996",10
"51155","1997",0
"51155","1998",0
"51155","1999",0
"51155","2000",1
"51155","2001",1
"51155","2002",0
"51155","2003",2
"51155","2004",0
"51155","2005",1
"51155","2006",13
"51155","2007",12
"51155","2008",9
"51155","2009",3
"51155","2010",4
"51155","2011",1
"51155","2012",4
"51155","2013",2
"51155","2014",9
"51155","2015",4
"51157","1992",0
"51157","1993",0
"51157","1994",0
"51157","1995",13
"51157","1996",4
"51157","1997",0
"51157","1998",0
"51157","1999",0
"51157","2000",0
"51157","2001",0
"51157","2002",0
"51157","2003",1
"51157","2004",2
"51157","2005",7
"51157","2006",11
"51157","2007",12
"51157","2008",6
"51157","2009",4
"51157","2010",3
"51157","2011",4
"51157","2012",5
"51157","2013",2
"51157","2014",4
"51157","2015",6
"51159","1992",0
"51159","1993",0
"51159","1994",0
"51159","1995",1
"51159","1996",0
"51159","1997",0
"51159","1998",0
"51159","1999",0
"51159","2000",0
"51159","2001",0
"51159","2002",0
"51159","2003",0
"51159","2004",1
"51159","2005",1
"51159","2006",5
"51159","2007",3
"51159","2008",2
"51159","2009",1
"51159","2010",1
"51159","2011",0
"51159","2012",0
"51159","2013",4
"51159","2014",0
"51159","2015",3
"51161","1992",0
"51161","1993",0
"51161","1994",0
"51161","1995",10
"51161","1996",6
"51161","1997",0
"51161","1998",0
"51161","1999",0
"51161","2000",0
"51161","2001",0
"51161","2002",0
"51161","2003",0
"51161","2004",0
"51161","2005",2
"51161","2006",3
"51161","2007",9
"51161","2008",8
"51161","2009",1
"51161","2010",4
"51161","2011",3
"51161","2012",5
"51161","2013",2
"51161","2014",2
"51161","2015",6
"51163","1992",0
"51163","1993",0
"51163","1994",0
"51163","1995",5
"51163","1996",2
"51163","1997",0
"51163","1998",0
"51163","1999",6
"51163","2000",4
"51163","2001",6
"51163","2002",10
"51163","2003",1
"51163","2004",3
"51163","2005",3
"51163","2006",3
"51163","2007",11
"51163","2008",7
"51163","2009",8
"51163","2010",3
"51163","2011",1
"51163","2012",4
"51163","2013",4
"51163","2014",3
"51163","2015",3
"51165","1992",0
"51165","1993",0
"51165","1994",0
"51165","1995",32
"51165","1996",16
"51165","1997",1
"51165","1998",6
"51165","1999",7
"51165","2000",2
"51165","2001",6
"51165","2002",8
"51165","2003",10
"51165","2004",8
"51165","2005",16
"51165","2006",21
"51165","2007",25
"51165","2008",9
"51165","2009",24
"51165","2010",23
"51165","2011",6
"51165","2012",6
"51165","2013",17
"51165","2014",10
"51165","2015",7
"51167","1992",0
"51167","1993",0
"51167","1994",0
"51167","1995",18
"51167","1996",10
"51167","1997",0
"51167","1998",0
"51167","1999",0
"51167","2000",0
"51167","2001",0
"51167","2002",0
"51167","2003",6
"51167","2004",3
"51167","2005",10
"51167","2006",19
"51167","2007",18
"51167","2008",17
"51167","2009",12
"51167","2010",6
"51167","2011",8
"51167","2012",12
"51167","2013",13
"51167","2014",24
"51167","2015",6
"51169","1992",0
"51169","1993",0
"51169","1994",0
"51169","1995",39
"51169","1996",15
"51169","1997",0
"51169","1998",0
"51169","1999",1
"51169","2000",1
"51169","2001",2
"51169","2002",0
"51169","2003",10
"51169","2004",9
"51169","2005",31
"51169","2006",41
"51169","2007",29
"51169","2008",18
"51169","2009",12
"51169","2010",20
"51169","2011",12
"51169","2012",7
"51169","2013",14
"51169","2014",29
"51169","2015",9
"5117","1992",0
"5117","1993",0
"5117","1994",0
"5117","1995",0
"5117","1996",0
"5117","1997",0
"5117","1998",0
"5117","1999",0
"5117","2000",0
"5117","2001",0
"5117","2002",0
"5117","2003",1
"5117","2004",0
"5117","2005",4
"5117","2006",1
"5117","2007",1
"5117","2008",0
"5117","2009",3
"5117","2010",4
"5117","2011",1
"5117","2012",3
"5117","2013",2
"5117","2014",3
"5117","2015",0
"51171","1992",0
"51171","1993",0
"51171","1994",0
"51171","1995",15
"51171","1996",9
"51171","1997",2
"51171","1998",2
"51171","1999",3
"51171","2000",4
"51171","2001",1
"51171","2002",5
"51171","2003",2
"51171","2004",4
"51171","2005",6
"51171","2006",5
"51171","2007",10
"51171","2008",12
"51171","2009",17
"51171","2010",20
"51171","2011",10
"51171","2012",4
"51171","2013",8
"51171","2014",8
"51171","2015",8
"51173","1992",0
"51173","1993",0
"51173","1994",0
"51173","1995",13
"51173","1996",15
"51173","1997",0
"51173","1998",0
"51173","1999",1
"51173","2000",0
"51173","2001",1
"51173","2002",2
"51173","2003",0
"51173","2004",0
"51173","2005",2
"51173","2006",5
"51173","2007",3
"51173","2008",1
"51173","2009",0
"51173","2010",4
"51173","2011",3
"51173","2012",2
"51173","2013",0
"51173","2014",4
"51173","2015",4
"51175","1992",0
"51175","1993",0
"51175","1994",0
"51175","1995",14
"51175","1996",8
"51175","1997",0
"51175","1998",0
"51175","1999",0
"51175","2000",0
"51175","2001",0
"51175","2002",0
"51175","2003",2
"51175","2004",3
"51175","2005",2
"51175","2006",8
"51175","2007",17
"51175","2008",10
"51175","2009",2
"51175","2010",11
"51175","2011",5
"51175","2012",3
"51175","2013",1
"51175","2014",1
"51175","2015",2
"51177","1992",0
"51177","1993",0
"51177","1994",0
"51177","1995",30
"51177","1996",30
"51177","1997",0
"51177","1998",0
"51177","1999",0
"51177","2000",0
"51177","2001",0
"51177","2002",0
"51177","2003",6
"51177","2004",0
"51177","2005",12
"51177","2006",19
"51177","2007",15
"51177","2008",13
"51177","2009",11
"51177","2010",18
"51177","2011",5
"51177","2012",3
"51177","2013",5
"51177","2014",6
"51177","2015",5
"51179","1992",0
"51179","1993",0
"51179","1994",0
"51179","1995",14
"51179","1996",14
"51179","1997",0
"51179","1998",0
"51179","1999",0
"51179","2000",0
"51179","2001",0
"51179","2002",0
"51179","2003",0
"51179","2004",2
"51179","2005",3
"51179","2006",4
"51179","2007",1
"51179","2008",2
"51179","2009",2
"51179","2010",0
"51179","2011",2
"51179","2012",1
"51179","2013",0
"51179","2014",2
"51179","2015",3
"51181","1992",0
"51181","1993",0
"51181","1994",0
"51181","1995",11
"51181","1996",3
"51181","1997",0
"51181","1998",0
"51181","1999",0
"51181","2000",0
"51181","2001",0
"51181","2002",0
"51181","2003",2
"51181","2004",1
"51181","2005",4
"51181","2006",5
"51181","2007",5
"51181","2008",8
"51181","2009",3
"51181","2010",5
"51181","2011",6
"51181","2012",1
"51181","2013",0
"51181","2014",0
"51181","2015",1
"51183","1992",0
"51183","1993",0
"51183","1994",0
"51183","1995",21
"51183","1996",9
"51183","1997",0
"51183","1998",0
"51183","1999",0
"51183","2000",0
"51183","2001",0
"51183","2002",0
"51183","2003",3
"51183","2004",2
"51183","2005",13
"51183","2006",11
"51183","2007",15
"51183","2008",13
"51183","2009",3
"51183","2010",8
"51183","2011",0
"51183","2012",6
"51183","2013",3
"51183","2014",4
"51183","2015",2
"51185","1992",0
"51185","1993",0
"51185","1994",0
"51185","1995",0
"51185","1996",14
"51185","1997",1
"51185","1998",0
"51185","1999",1
"51185","2000",1
"51185","2001",0
"51185","2002",0
"51185","2003",7
"51185","2004",0
"51185","2005",7
"51185","2006",7
"51185","2007",8
"51185","2008",9
"51185","2009",9
"51185","2010",7
"51185","2011",4
"51185","2012",3
"51185","2013",3
"51185","2014",16
"51185","2015",8
"51187","1992",0
"51187","1993",0
"51187","1994",0
"51187","1995",23
"51187","1996",10
"51187","1997",0
"51187","1998",3
"51187","1999",0
"51187","2000",0
"51187","2001",0
"51187","2002",0
"51187","2003",3
"51187","2004",2
"51187","2005",14
"51187","2006",4
"51187","2007",15
"51187","2008",9
"51187","2009",4
"51187","2010",8
"51187","2011",5
"51187","2012",7
"51187","2013",3
"51187","2014",4
"51187","2015",9
"5119","1992",0
"5119","1993",0
"5119","1994",0
"5119","1995",0
"5119","1996",0
"5119","1997",0
"5119","1998",0
"5119","1999",0
"5119","2000",0
"5119","2001",0
"5119","2002",0
"5119","2003",13
"5119","2004",11
"5119","2005",18
"5119","2006",33
"5119","2007",14
"5119","2008",7
"5119","2009",7
"5119","2010",28
"5119","2011",27
"5119","2012",39
"5119","2013",18
"5119","2014",20
"5119","2015",0
"51191","1992",0
"51191","1993",0
"51191","1994",0
"51191","1995",23
"51191","1996",11
"51191","1997",0
"51191","1998",0
"51191","1999",0
"51191","2000",0
"51191","2001",0
"51191","2002",1
"51191","2003",3
"51191","2004",5
"51191","2005",6
"51191","2006",12
"51191","2007",24
"51191","2008",10
"51191","2009",4
"51191","2010",4
"51191","2011",4
"51191","2012",6
"51191","2013",2
"51191","2014",4
"51191","2015",1
"51193","1992",0
"51193","1993",0
"51193","1994",0
"51193","1995",2
"51193","1996",2
"51193","1997",0
"51193","1998",0
"51193","1999",0
"51193","2000",0
"51193","2001",0
"51193","2002",0
"51193","2003",2
"51193","2004",1
"51193","2005",7
"51193","2006",8
"51193","2007",7
"51193","2008",8
"51193","2009",7
"51193","2010",8
"51193","2011",5
"51193","2012",3
"51193","2013",2
"51193","2014",4
"51193","2015",0
"51195","1992",0
"51195","1993",0
"51195","1994",0
"51195","1995",25
"51195","1996",9
"51195","1997",1
"51195","1998",2
"51195","1999",3
"51195","2000",4
"51195","2001",8
"51195","2002",3
"51195","2003",7
"51195","2004",9
"51195","2005",9
"51195","2006",17
"51195","2007",21
"51195","2008",19
"51195","2009",9
"51195","2010",7
"51195","2011",9
"51195","2012",4
"51195","2013",9
"51195","2014",17
"51195","2015",5
"51197","1992",0
"51197","1993",0
"51197","1994",0
"51197","1995",2
"51197","1996",6
"51197","1997",0
"51197","1998",1
"51197","1999",0
"51197","2000",0
"51197","2001",4
"51197","2002",0
"51197","2003",1
"51197","2004",1
"51197","2005",3
"51197","2006",7
"51197","2007",8
"51197","2008",4
"51197","2009",1
"51197","2010",3
"51197","2011",0
"51197","2012",1
"51197","2013",2
"51197","2014",1
"51197","2015",1
"51199","1992",0
"51199","1993",0
"51199","1994",0
"51199","1995",4
"51199","1996",2
"51199","1997",0
"51199","1998",0
"51199","1999",0
"51199","2000",0
"51199","2001",0
"51199","2002",0
"51199","2003",1
"51199","2004",0
"51199","2005",0
"51199","2006",4
"51199","2007",0
"51199","2008",0
"51199","2009",1
"51199","2010",2
"51199","2011",0
"51199","2012",0
"51199","2013",0
"51199","2014",2
"51199","2015",1
"5121","1992",0
"5121","1993",0
"5121","1994",0
"5121","1995",0
"5121","1996",0
"5121","1997",0
"5121","1998",0
"5121","1999",0
"5121","2000",0
"5121","2001",0
"5121","2002",0
"5121","2003",33
"5121","2004",19
"5121","2005",20
"5121","2006",29
"5121","2007",21
"5121","2008",3
"5121","2009",17
"5121","2010",42
"5121","2011",17
"5121","2012",26
"5121","2013",5
"5121","2014",14
"5121","2015",0
"5123","1992",0
"5123","1993",0
"5123","1994",0
"5123","1995",0
"5123","1996",0
"5123","1997",0
"5123","1998",0
"5123","1999",0
"5123","2000",0
"5123","2001",0
"5123","2002",0
"5123","2003",7
"5123","2004",6
"5123","2005",5
"5123","2006",10
"5123","2007",14
"5123","2008",2
"5123","2009",7
"5123","2010",2
"5123","2011",0
"5123","2012",0
"5123","2013",0
"5123","2014",7
"5123","2015",0
"5125","1992",0
"5125","1993",0
"5125","1994",0
"5125","1995",0
"5125","1996",0
"5125","1997",0
"5125","1998",0
"5125","1999",0
"5125","2000",0
"5125","2001",0
"5125","2002",0
"5125","2003",48
"5125","2004",40
"5125","2005",90
"5125","2006",82
"5125","2007",53
"5125","2008",31
"5125","2009",37
"5125","2010",85
"5125","2011",82
"5125","2012",89
"5125","2013",34
"5125","2014",53
"5125","2015",2
"5127","1992",0
"5127","1993",0
"5127","1994",0
"5127","1995",0
"5127","1996",0
"5127","1997",0
"5127","1998",0
"5127","1999",0
"5127","2000",3
"5127","2001",0
"5127","2002",0
"5127","2003",14
"5127","2004",18
"5127","2005",14
"5127","2006",52
"5127","2007",17
"5127","2008",16
"5127","2009",19
"5127","2010",24
"5127","2011",22
"5127","2012",39
"5127","2013",8
"5127","2014",14
"5127","2015",1
"5129","1992",0
"5129","1993",0
"5129","1994",0
"5129","1995",0
"5129","1996",0
"5129","1997",0
"5129","1998",0
"5129","1999",0
"5129","2000",0
"5129","2001",0
"5129","2002",0
"5129","2003",35
"5129","2004",38
"5129","2005",39
"5129","2006",52
"5129","2007",51
"5129","2008",18
"5129","2009",41
"5129","2010",46
"5129","2011",38
"5129","2012",57
"5129","2013",15
"5129","2014",24
"5129","2015",0
"5131","1992",0
"5131","1993",0
"5131","1994",0
"5131","1995",0
"5131","1996",0
"5131","1997",0
"5131","1998",0
"5131","1999",0
"5131","2000",0
"5131","2001",0
"5131","2002",0
"5131","2003",17
"5131","2004",12
"5131","2005",24
"5131","2006",27
"5131","2007",11
"5131","2008",12
"5131","2009",13
"5131","2010",49
"5131","2011",41
"5131","2012",21
"5131","2013",6
"5131","2014",15
"5131","2015",0
"5133","1992",0
"5133","1993",0
