"Movie","ReleaseDate","Distributor","Genre","Rating"
"Spy Kids","Mar 30, 2001","Miramax/Dimension","Adventure","PG"
"Shadow Magic","Apr 6, 2001","","","PG"
"Kingdom Come","Apr 11, 2001","Fox Searchlight","Comedy","PG"
"Crocodile Dundee in Los Angeles","Apr 20, 2001","Paramount Pictures","Adventure","PG"
"Best Man in Grass Creek","Apr 20, 2001","","Romantic Comedy","PG"
"Shrek","May 18, 2001","Dreamworks SKG","Adventure","PG"
"Atlantis: The Lost Empire","Jun 8, 2001","Walt Disney","Adventure","PG"
"Lagaan","Jun 15, 2001","Set Pictures","Musical","PG"
"Dr. Dolittle 2","Jun 22, 2001","20th Century Fox","Adventure","PG"
"Cats & Dogs","Jul 4, 2001","Warner Bros.","Comedy","PG"
"Jump Tomorrow","Jul 6, 2001","","","PG"
"Osmosis Jones","Aug 10, 2001","Warner Bros.","Adventure","PG"
"Extreme Days","Sep 28, 2001","Providence Entertai…","Action","PG"
"Max Keeble's Big Move","Oct 5, 2001","Walt Disney","Adventure","PG"
"On the Line","Oct 26, 2001","Miramax","Romantic Comedy","PG"
"Harry Potter and the Sorcerer’s Stone","Nov 16, 2001","Warner Bros.","Adventure","PG"
"Baran","Dec 7, 2001","Miramax","Drama","PG"
"Kids World","Dec 7, 2001","","","PG"
"The Other Side of Heaven","Dec 14, 2001","Excel Entertainment","Drama","PG"
"The Majestic","Dec 21, 2001","Warner Bros.","Drama","PG"
"Joe Somebody","Dec 21, 2001","20th Century Fox","Comedy","PG"
"Snow Dogs","Jan 18, 2002","Walt Disney","Adventure","PG"
"A Walk to Remember","Jan 25, 2002","Warner Bros.","Drama","PG"
"Hometown Legend","Jan 25, 2002","","Drama","PG"
"The Singles Ward","Feb 1, 2002","Halestorm Entertain…","Comedy","PG"
"Taliesin Jones","Feb 1, 2002","","","PG"
"Big Fat Liar","Feb 8, 2002","Universal","Adventure","PG"
"The Calling","Mar 1, 2002","Testimony Pictures","Drama","PG"
"Ice Age","Mar 15, 2002","20th Century Fox","Adventure","PG"
"Stolen Summer","Mar 22, 2002","Miramax","","PG"
"Clockstoppers","Mar 29, 2002","Paramount Pictures","Adventure","PG"
"My Big Fat Greek Wedding","Apr 19, 2002","IFC Films","Romantic Comedy","PG"
"Spooky House","Apr 19, 2002","","Comedy","PG"
"The Mystic Masseur","May 3, 2002","","","PG"
"ESPN's Ultimate X - The Movie","May 10, 2002","Walt Disney","Documentary","PG"
"Star Wars Ep. II: Attack of the Clones","May 16, 2002","20th Century Fox","Adventure","PG"
"The Importance of Being Earnest","May 22, 2002","Miramax","Comedy","PG"
"Scooby-Doo","Jun 14, 2002","Warner Bros.","Adventure","PG"
"The Emperor's New Clothes","Jun 14, 2002","Paramount Vantage","Drama","PG"
"Lilo & Stitch","Jun 21, 2002","Walt Disney","Adventure","PG"
"Hey Arnold! The Movie","Jun 28, 2002","Paramount Pictures","Adventure","PG"
"Like Mike","Jul 3, 2002","20th Century Fox","Adventure","PG"
"The Powerpuff Girls","Jul 3, 2002","Warner Bros.","Adventure","PG"
"The Crocodile Hunter: Collision Course","Jul 12, 2002","MGM","Adventure","PG"
"Stuart Little 2","Jul 19, 2002","Sony Pictures","Adventure","PG"
"Happy Times","Jul 26, 2002","","","PG"
"The Master of Disguise","Aug 2, 2002","Sony Pictures","Adventure","PG"
"Manna From Heaven","Aug 2, 2002","Five Sisters Produc…","Comedy","PG"
"Spy Kids 2: The Island of Lost Dreams","Aug 7, 2002","Miramax/Dimension","Adventure","PG"
"Mostly Martha (Drei Sterne)","Aug 16, 2002","Paramount Vantage","Comedy","PG"
"Little Secrets","Aug 23, 2002","","","PG"
"In Praise of Love","Sep 6, 2002","","","PG"
"Sen to Chihiro no Kamikakushi","Sep 20, 2002","Walt Disney","Adventure","PG"
"Apollo 13 (IMAX)","Sep 20, 2002","IMAX Films","Drama","PG"
"Charly","Sep 27, 2002","Excel Entertainment","Comedy","PG"
"Tuck Everlasting","Oct 11, 2002","Walt Disney","Drama","PG"
"Handcart","Oct 11, 2002","","","PG"
"Naqoyqatsi","Oct 18, 2002","Miramax","","PG"
"Hansel & Gretel","Oct 18, 2002","","Adventure","PG"
"Children on Their Birthdays","Oct 18, 2002","Artisan","Drama","PG"
"Time Changer","Oct 25, 2002","Five & Two Pictures","Drama","PG"
"Harry Potter and the Chamber of Secrets","Nov 15, 2002","Warner Bros.","Adventure","PG"
"Standing in the Shadows of Motown","Nov 15, 2002","Artisan","Documentary","PG"
"Jibeuro","Nov 15, 2002","","Drama","PG"
"Treasure Planet","Nov 27, 2002","Walt Disney","Adventure","PG"
"Rabbit-Proof Fence","Nov 29, 2002","Miramax","Drama","PG"
"Evelyn","Dec 13, 2002","MGM","Drama","PG"
"The Wild Thornberrys Movie","Dec 20, 2002","Paramount Pictures","Adventure","PG"
"Nicholas Nickleby","Dec 27, 2002","United Artists","Drama","PG"
"Kangaroo Jack","Jan 17, 2003","Warner Bros.","Adventure","PG"
"Da wan","Jan 17, 2003","Sony Pictures Classics","Comedy","PG"
"Im Toten Winkel - Hitlers Sekretärin","Jan 24, 2003","Sony Pictures Classics","Documentary","PG"
"The R.M.","Jan 31, 2003","Halestone","Comedy","PG"
"Agent Cody Banks","Mar 14, 2003","MGM","Adventure","PG"
"What a Girl Wants","Apr 4, 2003","Warner Bros.","Comedy","PG"
"The Guys","Apr 4, 2003","","","PG"
"Chasing Papi","Apr 16, 2003","20th Century Fox","Comedy","PG"
"Holes","Apr 18, 2003","Walt Disney","Drama","PG"
"The Lizzie McGuire Movie","May 2, 2003","Walt Disney","Adventure","PG"
"Daddy Day Care","May 9, 2003","Sony Pictures","Comedy","PG"
"Almost Salinas","May 9, 2003","","Comedy","PG"
"He ni zai yi qi","May 30, 2003","United Artists","Drama","PG"
"Rugrats Go Wild","Jun 13, 2003","Paramount Pictures","Adventure","PG"
"From Justin to Kelly","Jun 20, 2003","20th Century Fox","Musical","PG"
"Sinbad: Legend of the Seven Seas","Jul 2, 2003","Dreamworks SKG","Adventure","PG"
"Johnny English","Jul 18, 2003","Universal","Adventure","PG"
"Spy Kids 3-D: Game Over","Jul 25, 2003","Miramax/Dimension","Adventure","PG"
"Freaky Friday","Aug 6, 2003","Walt Disney","Comedy","PG"
"Step Into Liquid","Aug 8, 2003","Artisan","Documentary","PG"
"Loco Love","Aug 15, 2003","","","PG"
"The Book of Mormon Movie, Volume 1: The Journey","Sep 12, 2003","Distributor Unknown","Drama","PG"
"Secondhand Lions","Sep 19, 2003","New Line","Drama","PG"
"Red Betsy","Sep 19, 2003","","","PG"
"Kart Racer","Sep 26, 2003","","","PG"
"Good Boy!","Oct 10, 2003","MGM","Adventure","PG"
"Radio","Oct 24, 2003","Sony Pictures","Drama","PG"
"Elf","Nov 7, 2003","New Line","Adventure","PG"
"Billabong Odyssey","Nov 7, 2003","","Documentary","PG"
"Looney Tunes: Back in Action","Nov 14, 2003","Warner Bros.","Adventure","PG"
"The Cat in the Hat","Nov 21, 2003","Universal","Adventure","PG"
"The Haunted Mansion","Nov 26, 2003","Walt Disney","Adventure","PG"
"Pride and Prejudice","Dec 5, 2003","Excel Entertainment","Comedy","PG"
"Cheaper by the Dozen","Dec 25, 2003","20th Century Fox","Comedy","PG"
"Peter Pan","Dec 25, 2003","Universal","Adventure","PG"
"The Home Teachers","Jan 9, 2004","Halestorm Entertain…","Comedy","PG"
"Teacher's Pet: The Movie","Jan 16, 2004","Walt Disney","Adventure","PG"
"Wooly Boys","Jan 23, 2004","","","PG"
"Miracle","Feb 6, 2004","Walt Disney","Drama","PG"
"Catch That Kid","Feb 6, 2004","20th Century Fox","Adventure","PG"
"The Lost Skeleton of Cadavra","Feb 6, 2004","","Comedy","PG"
"Confessions of a Teenage Drama Queen","Feb 20, 2004","Walt Disney","Comedy","PG"
"The Blue Butterfly","Feb 20, 2004","Alliance Films","Drama","PG"
"The Best Two Years","Feb 20, 2004","Halestorm Entertain…","Comedy","PG"
"Kitchen Stories","Feb 20, 2004","IFC Films","Comedy","PG"
"Agent Cody Banks 2: Destination London","Mar 12, 2004","MGM","Adventure","PG"
"NASCAR: The IMAX Experience","Mar 12, 2004","Warner Bros.","Documentary","PG"
"Scooby-Doo 2: Monsters Unleashed","Mar 26, 2004","Warner Bros.","Adventure","PG"
"Two Men Went to War","Mar 26, 2004","Indican Pictures","Comedy","PG"
"Home on the Range","Apr 2, 2004","Walt Disney","Adventure","PG"
"The Prince & Me","Apr 2, 2004","Paramount Pictures","Romantic Comedy","PG"
"Ella Enchanted","Apr 9, 2004","Miramax","Comedy","PG"
"Bobby Jones: Stroke of Genius","Apr 30, 2004","Film Foundry","Drama","PG"
"Mickey","Apr 30, 2004","Slugger Films","Drama","PG"
"Her Majesty","Apr 30, 2004","Panorama Entertainment","Drama","PG"
"The Karate Dog","May 5, 2004","Distributor Unknown","Comedy","PG"
"New York Minute","May 7, 2004","Warner Bros.","Comedy","PG"
"Springtime in a Small Town","May 14, 2004","Palm Pictures","Drama","PG"
"Reunion","May 14, 2004","FilmMates Partners","Drama","PG"
"Shrek 2","May 19, 2004","Dreamworks SKG","Adventure","PG"
"Harry Potter and the Prisoner of Azkaban","Jun 4, 2004","Warner Bros.","Adventure","PG"
"The Story of the Weeping Camel","Jun 4, 2004","ThinkFilm","Documentary","PG"
"Garfield: The Movie","Jun 11, 2004","20th Century Fox","Adventure","PG"
"Napoleon Dynamite","Jun 11, 2004","Fox Searchlight","Comedy","PG"
"Around the World in 80 Days","Jun 16, 2004","Walt Disney","Adventure","PG"
"Two Brothers","Jun 25, 2004","Universal","Drama","PG"
"Sleepover","Jul 9, 2004","MGM","Adventure","PG"
"A Cinderella Story","Jul 16, 2004","Warner Bros.","Romantic Comedy","PG"
"Thunderbirds","Jul 30, 2004","Universal","Adventure","PG"
"Yu-Gi-Oh","Aug 13, 2004","Warner Bros.","Adventure","PG"
"Benji: Off the Leash!","Aug 20, 2004","Benji Returns","Drama","PG"
"Superbabies: Baby Geniuses 2","Aug 27, 2004","Sony Pictures","Adventure","PG"
"Sky Captain and the World of Tomorrow","Sep 17, 2004","Paramount Pictures","Adventure","PG"
"Cowboys and Angels","Sep 17, 2004","TLA Releasing","Comedy","PG"
"First Daughter","Sep 24, 2004","20th Century Fox","Romantic Comedy","PG"
"Shark Tale","Oct 1, 2004","Dreamworks SKG","Adventure","PG"
"Therese","Oct 1, 2004","Luke Films","Drama","PG"
"Raise Your Voice","Oct 8, 2004","New Line","Drama","PG"
"The Dust Factory","Oct 15, 2004","","","PG"
"The Incredibles","Nov 5, 2004","Walt Disney","Adventure","PG"
"Baptists At Our Barbecue","Nov 5, 2004","Film Movement","Comedy","PG"
"Finding Neverland","Nov 12, 2004","Miramax","Drama","PG"
"National Treasure","Nov 19, 2004","Walt Disney","Adventure","PG"
"SpongeBob SquarePants: The Movie","Nov 19, 2004","Paramount Pictures","Adventure","PG"
"Christmas with the Kranks","Nov 24, 2004","Sony Pictures","Comedy","PG"
"The Work and the Glory","Nov 24, 2004","Excel Entertainment","Drama","PG"
"I Am David","Dec 3, 2004","Lionsgate","Drama","PG"
"Game Over: Kasparov and the Machine","Dec 3, 2004","ThinkFilm","Documentary","PG"
"Lemony Snicket's A Series of Unfortunate Events","Dec 17, 2004","Paramount Pictures","Adventure","PG"
"Fat Albert","Dec 25, 2004","20th Century Fox","Comedy","PG"
"Racing Stripes","Jan 14, 2005","Warner Bros.","Adventure","PG"
"Are We There Yet?","Jan 21, 2005","Sony Pictures","Romantic Comedy","PG"
"When Zachary Beaver Came to Town","Jan 21, 2005","Echo Bridge","","PG"
"Sons of Provo","Feb 4, 2005","Halestorm Entertain…","Comedy","PG"
"Uncle Nino","Feb 11, 2005","Lange","Comedy","PG"
"A Tale of Two Pizzas","Feb 11, 2005","Cockeyed Caravan","Comedy","PG"
"Because of Winn-Dixie","Feb 18, 2005","20th Century Fox","Comedy","PG"
"Son of the Mask","Feb 18, 2005","New Line","Adventure","PG"
"Schultze Gets the Blues","Feb 18, 2005","Paramount Vantage","Comedy","PG"
"The Pacifier","Mar 4, 2005","Walt Disney","Comedy","PG"
"Gunner Palace","Mar 4, 2005","Palm Pictures","Documentary","PG"
"Robots","Mar 11, 2005","20th Century Fox","Adventure","PG"
"Dust to Glory","Apr 1, 2005","IFC Films","Documentary","PG"
"Down and Derby","Apr 15, 2005","Freestyle Releasing","Comedy","PG"
"The Year of Yao","Apr 15, 2005","Fine Line","Documentary","PG"
"Madison","Apr 22, 2005","MGM","Drama","PG"
"The Game of Their Lives","Apr 22, 2005","IFC Films","Drama","PG"
"The Hitchhiker's Guide to the Galaxy","Apr 29, 2005","Walt Disney","Adventure","PG"
"Come Away Home","Apr 29, 2005","Freestyle Releasing","Drama","PG"
"Kicking and Screaming","May 13, 2005","Universal","Comedy","PG"
"Mad Hot Ballroom","May 13, 2005","Paramount Vantage","Documentary","PG"
"Madagascar","May 27, 2005","Dreamworks SKG","Adventure","PG"
"The Sisterhood of the Traveling Pants","Jun 1, 2005","Warner Bros.","Drama","PG"
"The Adventures of Sharkboy and Lavagirl in 3-D","Jun 10, 2005","Miramax/Dimension","Adventure","PG"
"Hauru no ugoku shiro","Jun 10, 2005","Walt Disney","Adventure","PG"
"The Bridge of San Luis Rey","Jun 10, 2005","Fine Line","Drama","PG"
"The Perfect Man","Jun 17, 2005","Universal","Romantic Comedy","PG"
"The Keeper: The Legend of Omar Khayyam","Jun 17, 2005","Arrival Pictures","Drama","PG"
"Rebound","Jul 1, 2005","20th Century Fox","Comedy","PG"
"Charlie and the Chocolate Factory","Jul 15, 2005","Warner Bros.","Adventure","PG"
"Charlie and the Chocolate Factory (IMAX)","Jul 15, 2005","Warner Bros.","Adventure","PG"
"Sky High","Jul 29, 2005","Walt Disney","Adventure","PG"
"My Date With Drew","Aug 5, 2005","DEJ Productions","Documentary","PG"
"Mobsters and Mormons","Sep 9, 2005","Halestorm Entertain…","Comedy","PG"
"The Corpse Bride","Sep 23, 2005","Warner Bros.","Adventure","PG"
"Proud","Sep 23, 2005","Castle Hill Product…","Drama","PG"
"The Greatest Game Ever Played","Sep 30, 2005","Walt Disney","Drama","PG"
"Duma","Sep 30, 2005","Warner Bros.","Adventure","PG"
"MirrorMask","Sep 30, 2005","Samuel Goldwyn Films","Drama","PG"
"Little Manhattan","Sep 30, 2005","20th Century Fox","Romantic Comedy","PG"
"Good Night, and Good Luck","Oct 7, 2005","Warner Independent","Drama","PG"
"The Gospel","Oct 7, 2005","Sony Pictures","Drama","PG"
"Ushpizin","Oct 19, 2005","Picturehouse","Drama","PG"
"Dreamer: Inspired by a True Story","Oct 21, 2005","Dreamworks SKG","Drama","PG"
"The Californians","Oct 21, 2005","Fabrication Films","Drama","PG"
"The Legend of Zorro","Oct 28, 2005","Sony Pictures","Adventure","PG"
"Christmas in the Clouds","Nov 4, 2005","Slowhand Cinema","Comedy","PG"
"Pride & Prejudice","Nov 11, 2005","Focus Features","Drama","PG"
"Zathura","Nov 11, 2005","Sony Pictures","Adventure","PG"
"Yours, Mine and Ours","Nov 23, 2005","Paramount Pictures","Comedy","PG"
"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Dec 9, 2005","Walt Disney","Adventure","PG"
"Cheaper by the Dozen 2","Dec 21, 2005","20th Century Fox","Adventure","PG"
"Hoodwinked","Jan 13, 2006","Weinstein Co.","Adventure","PG"
"Glory Road","Jan 13, 2006","Walt Disney","Drama","PG"
"Nanny McPhee","Jan 27, 2006","Universal","Adventure","PG"
"A Good Woman","Feb 3, 2006","Lionsgate","Drama","PG"
"Suits on the Loose","Feb 3, 2006","Halestone","Comedy","PG"
"Trudell","Feb 3, 2006","Balcony Releasing","Documentary","PG"
"The Pink Panther","Feb 10, 2006","Sony Pictures","Adventure","PG"
"Neil Young: Heart of Gold","Feb 10, 2006","Paramount Vantage","Concert/Performance","PG"
"Eight Below","Feb 17, 2006","Walt Disney","Adventure","PG"
"Aquamarine","Mar 3, 2006","20th Century Fox","Comedy","PG"
"The Shaggy Dog","Mar 10, 2006","Walt Disney","Comedy","PG"
"Church Ball","Mar 17, 2006","Halestone","Comedy","PG"
"Ice Age: The Meltdown","Mar 31, 2006","20th Century Fox","Adventure","PG"
"The Celestine Prophecy","Apr 19, 2006","Ram Entertainment","Adventure","PG"
"R.V.","Apr 28, 2006","Sony Pictures","Adventure","PG"
"Akeelah and the Bee","Apr 28, 2006","Lionsgate","Drama","PG"
"Unidentified","Apr 28, 2006","Five & Two Pictures","Drama","PG"
"Hoot","May 5, 2006","New Line","Adventure","PG"
"Goal! The Dream Begins","May 12, 2006","Walt Disney","Drama","PG"
"Saving Shiloh","May 12, 2006","Rocky Mountain Pict…","","PG"
"Over the Hedge","May 19, 2006","Paramount Pictures","Adventure","PG"
"An Inconvenient Truth","May 24, 2006","Paramount Vantage","Documentary","PG"
"Nacho Libre","Jun 16, 2006","Paramount Pictures","Comedy","PG"
"The Lake House","Jun 16, 2006","Warner Bros.","Drama","PG"
"Garfield: A Tail of Two Kitties","Jun 16, 2006","20th Century Fox","Adventure","PG"
"Wordplay","Jun 16, 2006","IFC Films","Documentary","PG"
"Who Killed the Electric Car?","Jun 28, 2006","Sony Pictures Classics","Documentary","PG"
"Monster House","Jul 21, 2006","Sony Pictures","Adventure","PG"
"Wondrous Oblivion","Jul 21, 2006","Palm Pictures","","PG"
"The Ant Bully","Jul 28, 2006","Warner Bros.","Adventure","PG"
"Barnyard: The Original Party Animals","Aug 4, 2006","Paramount Pictures","Adventure","PG"
"Zoom","Aug 11, 2006","Sony Pictures","Adventure","PG"
"Material Girls","Aug 18, 2006","MGM","Comedy","PG"
"Invincible","Aug 25, 2006","Walt Disney","Drama","PG"
"How to Eat Fried Worms","Aug 25, 2006","New Line","Drama","PG"
"Lassie","Sep 1, 2006","IDP/Goldwyn/Roadside","Adventure","PG"
"Qian li zou dan qi","Sep 1, 2006","Sony Pictures Classics","Drama","PG"
"Open Season","Sep 29, 2006","Sony Pictures","Adventure","PG"
"Facing the Giants","Sep 29, 2006","IDP/Goldwyn/Roadside","Drama","PG"
"One Night with the King","Oct 13, 2006","Rocky Mountain Pict…","Drama","PG"
"Alex Rider: Operation Stormbreaker","Oct 13, 2006","Weinstein Co.","Action","PG"
"Flicka","Oct 20, 2006","20th Century Fox","Drama","PG"
"Conversations with God","Oct 27, 2006","IDP/Goldwyn/Roadside","Drama","PG"
"Christmas at Maxwell's","Oct 27, 2006","Laufer Films","Drama","PG"
"The Genius Club","Oct 27, 2006","Riverrain","Thriller/Suspense","PG"
"Flushed Away","Nov 3, 2006","Paramount Pictures","Adventure","PG"
"Stalking Santa","Nov 3, 2006","Excel Entertainment","Comedy","PG"
"A Christmas Carol","Nov 6, 2006","Kidtoon Films","Adventure","PG"
"Happy Feet","Nov 17, 2006","Warner Bros.","Adventure","PG"
"Deck the Halls","Nov 22, 2006","20th Century Fox","Comedy","PG"
"The Work and the Glory III: A House Divided","Nov 22, 2006","Excel Entertainment","Drama","PG"
"Opal Dream","Nov 22, 2006","Strand","Drama","PG"
"The Nativity Story","Dec 1, 2006","New Line","Drama","PG"
"Unaccompanied Minors","Dec 8, 2006","Warner Bros.","Adventure","PG"
"Guadalupe","Dec 8, 2006","Slowhand Cinema","Drama","PG"
"Eragon","Dec 15, 2006","20th Century Fox","Adventure","PG"
"Rocky Balboa","Dec 20, 2006","MGM","Drama","PG"
"Night at the Museum","Dec 22, 2006","20th Century Fox","Adventure","PG"
"We Are Marshall","Dec 22, 2006","Warner Bros.","Drama","PG"
"Miss Potter","Dec 29, 2006","MGM","Drama","PG"
"Happily N'Ever After","Jan 5, 2007","Lionsgate","Adventure","PG"
"Arthur et les Minimoys","Jan 12, 2007","Weinstein Co.","Adventure","PG"
"God Grew Tired of Us: The Story of Lost Boys of Sudan","Jan 12, 2007","Newmarket Films","Documentary","PG"
"Bridge to Terabithia","Feb 16, 2007","Walt Disney","Drama","PG"
